timestamp,pod_name,namespace,status,restart_count,cpu_usage,memory_usage,logs
2025-03-02 12:54:19.287784,pod-2,monitoring,Failed,8,0.9382923409863975,262,Normal operation
2025-03-02 13:21:19.287784,pod-3,monitoring,Running,0,0.3156707797935763,315,Normal operation
2025-03-02 13:29:19.287784,pod-11,monitoring,Running,8,0.5557490898145413,247,Error: Process exited with code 1
2025-03-02 14:10:19.287784,pod-5,default,CrashLoopBackOff,4,0.6900502604103309,369,Error: Process exited with code 1
2025-03-02 14:35:19.287784,pod-10,kube-system,CrashLoopBackOff,6,2.0272241554415484,402,Error: Process exited with code 1
2025-03-02 17:49:19.287784,pod-10,default,Failed,9,2.094923100928947,350,Normal operation
2025-03-02 18:17:19.287784,pod-1,default,CrashLoopBackOff,10,0.39145567949918025,222,Error: Process exited with code 1
2025-03-02 18:39:19.287784,pod-8,default,Running,4,2.1996800226512936,376,Error: Process exited with code 1
2025-03-02 19:01:19.287784,pod-19,default,Running,7,1.1362534178158357,448,Error: Process exited with code 1
2025-03-02 23:22:19.287784,pod-11,monitoring,Running,8,0.6072027082412302,306,Normal operation
2025-03-03 00:09:19.287784,pod-14,kube-system,CrashLoopBackOff,10,0.7201124075219669,290,Normal operation
2025-03-03 00:15:19.287784,pod-9,monitoring,Running,9,2.323414694333378,146,Error: Process exited with code 1
2025-03-03 00:23:19.287784,pod-4,default,Running,0,0.6113493025740572,422,Error: Process exited with code 1
2025-03-03 00:32:19.287784,pod-5,default,Running,1,1.3858837416683607,283,Error: Process exited with code 1
2025-03-03 02:25:19.287784,pod-19,monitoring,CrashLoopBackOff,1,1.4178860112761482,166,Normal operation
2025-03-03 03:08:19.287784,pod-8,kube-system,CrashLoopBackOff,3,0.46821682741430515,182,Normal operation
2025-03-03 03:18:19.287784,pod-16,monitoring,Running,10,0.7862060456498466,132,Normal operation
2025-03-03 04:09:19.287784,pod-13,monitoring,Running,3,1.3408719673175158,298,Normal operation
2025-03-03 04:17:19.287784,pod-4,default,Failed,3,0.3410479828491725,410,Normal operation
2025-03-03 04:47:19.287784,pod-16,monitoring,CrashLoopBackOff,8,1.2032290386946156,233,Error: Process exited with code 1
2025-03-03 06:03:19.287784,pod-7,monitoring,CrashLoopBackOff,9,0.8252305585945132,85,Normal operation
2025-03-03 06:05:19.287784,pod-9,default,Running,7,1.0873257313454279,88,Normal operation
2025-03-03 06:26:19.287784,pod-9,monitoring,Running,3,0.4754600997434648,437,Error: Process exited with code 1
2025-03-03 07:03:19.287784,pod-11,kube-system,CrashLoopBackOff,8,1.586827327932347,286,Error: Process exited with code 1
2025-03-03 08:45:19.287784,pod-2,kube-system,Running,0,0.7311824125135584,347,Error: Process exited with code 1
2025-03-03 08:56:19.287784,pod-11,monitoring,Running,4,2.3985979748788226,259,Error: Process exited with code 1
2025-03-03 09:03:19.287784,pod-19,kube-system,CrashLoopBackOff,6,0.4631383693434258,256,Error: Process exited with code 1
2025-03-03 09:11:19.287784,pod-20,monitoring,CrashLoopBackOff,2,1.7548043977401797,375,Normal operation
2025-03-03 09:20:19.287784,pod-9,monitoring,Failed,7,1.3271544293257285,325,Normal operation
2025-03-03 09:23:19.287784,pod-17,monitoring,CrashLoopBackOff,4,0.13296543331155036,173,Error: Process exited with code 1
2025-03-03 09:42:19.287784,pod-5,kube-system,Running,1,1.046171619178609,396,Normal operation
2025-03-03 10:15:19.287784,pod-16,monitoring,Running,5,1.2539863443162016,272,Error: Process exited with code 1
2025-03-03 10:45:19.287784,pod-2,default,Running,6,0.5299687194967018,329,Error: Process exited with code 1
2025-03-03 10:48:19.287784,pod-1,monitoring,Running,1,0.8662434686817637,67,Error: Process exited with code 1
2025-03-03 13:02:19.287784,pod-19,kube-system,Failed,2,2.143409740790576,422,Error: Process exited with code 1
2025-03-03 13:13:19.287784,pod-15,monitoring,Running,9,1.440043782231575,356,Error: Process exited with code 1
2025-03-03 14:59:19.287784,pod-4,kube-system,Running,1,1.7203298211255815,395,Normal operation
2025-03-03 15:58:19.287784,pod-11,kube-system,Running,4,1.5512244288756303,51,Normal operation
2025-03-03 16:06:19.287784,pod-18,monitoring,Running,5,1.881568225711191,148,Normal operation
2025-03-03 17:01:19.287784,pod-19,monitoring,Running,6,1.2039771133962887,489,Normal operation
2025-03-03 17:33:19.287784,pod-14,default,Running,7,1.1172628481353837,220,Normal operation
2025-03-03 17:51:19.287784,pod-2,default,Running,10,1.0108281159568535,154,Error: Process exited with code 1
2025-03-03 19:02:19.287784,pod-14,default,CrashLoopBackOff,3,1.7098620889924006,431,Normal operation
2025-03-03 22:00:19.287784,pod-5,kube-system,Running,9,1.0387660952704496,456,Error: Process exited with code 1
2025-03-04 00:44:19.287784,pod-4,kube-system,Running,7,1.6513677553064843,111,Normal operation
2025-03-04 03:56:19.287784,pod-17,default,Running,7,1.7288127835781177,58,Error: Process exited with code 1
2025-03-04 04:03:19.287784,pod-2,default,Failed,0,0.796443160257362,292,Error: Process exited with code 1
2025-03-04 05:47:19.287784,pod-20,monitoring,Running,7,0.25155704433520054,94,Error: Process exited with code 1
2025-03-04 06:10:19.287784,pod-14,kube-system,Running,10,2.213970018945303,471,Normal operation
2025-03-04 06:46:19.287784,pod-7,default,Running,3,1.5737987385170358,346,Error: Process exited with code 1
2025-03-04 07:27:19.287784,pod-13,default,Running,10,1.3960907167163261,144,Normal operation
2025-03-04 08:59:19.287784,pod-10,default,Running,1,0.7222682583739352,387,Normal operation
2025-03-04 09:41:19.287784,pod-14,kube-system,Running,6,2.259055951719546,318,Normal operation
2025-03-04 10:21:19.287784,pod-14,default,Running,1,0.3907547062081447,379,Normal operation
2025-03-04 11:08:19.287784,pod-3,default,Running,3,0.2123700804837977,250,Normal operation
2025-03-04 13:10:19.287784,pod-3,monitoring,Running,9,2.3060202225181854,447,Normal operation
2025-03-04 14:12:19.287784,pod-11,default,Running,2,0.25077210053909116,327,Error: Process exited with code 1
2025-03-04 14:18:19.287784,pod-16,kube-system,Running,4,1.8875267597790313,88,Normal operation
2025-03-04 15:31:19.287784,pod-18,kube-system,Running,7,2.1975905565088882,353,Error: Process exited with code 1
2025-03-04 16:36:19.287784,pod-7,default,Running,9,1.0306924211495112,90,Error: Process exited with code 1
2025-03-04 17:09:19.287784,pod-8,monitoring,Running,2,1.5796436180442206,486,Error: Process exited with code 1
2025-03-04 17:40:19.287784,pod-11,kube-system,Running,5,2.051302284117027,369,Error: Process exited with code 1
2025-03-04 19:18:19.287784,pod-11,default,Running,7,0.5825464828948806,441,Normal operation
2025-03-04 19:30:19.287784,pod-2,monitoring,Running,10,2.3845693891785333,221,Error: Process exited with code 1
2025-03-04 20:09:19.287784,pod-9,kube-system,Failed,0,1.9041210436448055,118,Normal operation
2025-03-04 20:25:19.287784,pod-2,monitoring,Failed,5,0.25061563695375766,469,Error: Process exited with code 1
2025-03-04 21:19:19.287784,pod-18,kube-system,Running,9,0.3154323968817538,61,Error: Process exited with code 1
2025-03-04 23:33:19.287784,pod-1,kube-system,CrashLoopBackOff,4,1.5405970874326445,240,Normal operation
2025-03-05 00:43:19.287784,pod-5,monitoring,Running,8,1.290617262666873,130,Normal operation
2025-03-05 00:56:19.287784,pod-7,kube-system,Running,1,0.7050200657081414,475,Error: Process exited with code 1
2025-03-05 01:26:19.287784,pod-7,kube-system,Running,7,2.4790535005833627,245,Normal operation
2025-03-05 04:16:19.287784,pod-11,monitoring,Running,0,0.39308145674022543,84,Normal operation
2025-03-05 04:25:19.287784,pod-2,default,CrashLoopBackOff,6,2.4177166534701016,73,Normal operation
2025-03-05 04:33:19.287784,pod-16,default,CrashLoopBackOff,3,0.9399760605269581,198,Error: Process exited with code 1
2025-03-05 05:02:19.287784,pod-8,monitoring,CrashLoopBackOff,7,2.109348104965278,417,Error: Process exited with code 1
2025-03-05 05:04:19.287784,pod-8,kube-system,Running,6,0.9709929516906675,334,Error: Process exited with code 1
2025-03-05 05:09:19.287784,pod-17,monitoring,Pending,2,1.6858985969455644,265,Normal operation
2025-03-05 05:44:19.287784,pod-13,default,CrashLoopBackOff,10,1.5176608705596704,65,Normal operation
2025-03-05 06:17:19.287784,pod-2,kube-system,Failed,7,1.5809149524197108,166,Normal operation
2025-03-05 06:54:19.287784,pod-1,kube-system,Running,6,2.1555266541226987,277,Normal operation
2025-03-05 07:40:19.287784,pod-15,kube-system,Failed,3,1.5531872249780623,368,Error: Process exited with code 1
2025-03-05 08:21:19.287784,pod-12,monitoring,CrashLoopBackOff,2,1.6782586298636133,465,Normal operation
2025-03-05 08:26:19.287784,pod-15,monitoring,Running,7,0.8722359783410325,150,Error: Process exited with code 1
2025-03-05 08:55:19.287784,pod-4,monitoring,CrashLoopBackOff,3,2.330929494032246,363,Normal operation
2025-03-05 09:55:19.287784,pod-16,kube-system,Running,4,1.1737739137192127,247,Error: Process exited with code 1
2025-03-05 10:12:19.287784,pod-20,default,Running,10,1.8092376223969617,468,Error: Process exited with code 1
2025-03-05 10:15:19.287784,pod-10,kube-system,Running,9,0.7386721912969039,309,Normal operation
2025-03-05 12:24:19.287784,pod-19,monitoring,Running,5,2.2692905892158404,390,Error: Process exited with code 1
2025-03-05 12:59:19.287784,pod-4,monitoring,Failed,1,1.580045305955862,101,Error: Process exited with code 1
2025-03-05 15:31:19.287784,pod-9,monitoring,Running,4,2.4118245148069244,309,Error: Process exited with code 1
2025-03-05 16:08:19.287784,pod-6,monitoring,CrashLoopBackOff,10,0.5117047707736765,480,Error: Process exited with code 1
2025-03-05 17:59:19.287784,pod-20,kube-system,Running,3,2.3792884409816306,248,Normal operation
2025-03-05 18:32:19.287784,pod-11,default,CrashLoopBackOff,0,1.894702136789426,212,Normal operation
2025-03-05 19:39:19.287784,pod-16,monitoring,Running,1,1.3201964190808457,420,Normal operation
2025-03-05 20:37:19.287784,pod-14,monitoring,Running,0,0.6132599569254867,290,Normal operation
2025-03-05 21:35:19.287784,pod-15,default,Running,2,1.607915042053434,377,Error: Process exited with code 1
2025-03-05 21:36:19.287784,pod-5,default,Running,0,1.5997736834935767,309,Normal operation
2025-03-05 21:43:19.287784,pod-9,kube-system,Running,6,0.9410141732560595,64,Error: Process exited with code 1
2025-03-05 21:44:19.287784,pod-2,default,CrashLoopBackOff,2,2.159235114220475,341,Normal operation
2025-03-05 22:00:19.287784,pod-6,monitoring,Running,7,2.1606911530220634,331,Error: Process exited with code 1
2025-03-05 22:02:19.287784,pod-1,monitoring,Running,10,1.7262794907409151,490,Normal operation
2025-03-05 23:45:19.287784,pod-14,monitoring,Running,3,2.234784057551434,341,Normal operation
2025-03-06 00:24:19.287784,pod-13,monitoring,Running,5,0.5154140645113838,79,Normal operation
2025-03-06 00:33:19.287784,pod-6,default,CrashLoopBackOff,6,1.843657772894898,218,Error: Process exited with code 1
2025-03-06 04:27:19.287784,pod-18,monitoring,Running,4,1.6036139762885186,322,Error: Process exited with code 1
2025-03-06 04:31:19.287784,pod-13,kube-system,Running,6,1.6413214612572886,446,Error: Process exited with code 1
2025-03-06 05:49:19.287784,pod-6,kube-system,Failed,9,1.8477727949136398,463,Normal operation
2025-03-06 06:19:19.287784,pod-9,monitoring,Running,8,1.9892710763457562,321,Error: Process exited with code 1
2025-03-06 07:44:19.287784,pod-15,kube-system,CrashLoopBackOff,5,0.11452065398797845,64,Normal operation
2025-03-06 08:16:19.287784,pod-18,monitoring,Running,8,2.0222342767012766,161,Error: Process exited with code 1
2025-03-06 08:19:19.287784,pod-1,default,Running,0,1.4294211514996655,235,Normal operation
2025-03-06 08:22:19.287784,pod-20,monitoring,CrashLoopBackOff,5,2.387002769518252,416,Normal operation
2025-03-06 08:41:19.287784,pod-18,default,Running,2,2.3031426731385287,498,Error: Process exited with code 1
2025-03-06 08:54:19.287784,pod-7,monitoring,CrashLoopBackOff,6,2.1052651787658414,391,Error: Process exited with code 1
2025-03-06 09:11:19.287784,pod-4,monitoring,Running,8,1.7842079803125495,222,Error: Process exited with code 1
2025-03-06 09:52:19.287784,pod-9,default,Running,8,1.1429445189933045,91,Error: Process exited with code 1
2025-03-06 09:53:19.287784,pod-16,monitoring,Running,2,0.5109360306044967,275,Normal operation
2025-03-06 10:45:19.287784,pod-15,default,Running,3,2.059798300138794,150,Error: Process exited with code 1
2025-03-06 11:13:19.287784,pod-18,kube-system,Running,1,2.3719140302162893,358,Normal operation
2025-03-06 12:39:19.287784,pod-8,kube-system,Running,7,1.227824637279664,429,Normal operation
2025-03-06 12:45:19.287784,pod-18,default,Running,7,2.1197516258438363,335,Error: Process exited with code 1
2025-03-06 12:50:19.287784,pod-10,kube-system,Failed,6,1.2636217065348536,186,Normal operation
2025-03-06 12:57:19.287784,pod-7,default,CrashLoopBackOff,2,1.483807995634208,58,Error: Process exited with code 1
2025-03-06 13:42:19.287784,pod-17,default,Running,5,1.4626335824764582,155,Normal operation
2025-03-06 13:50:19.287784,pod-12,kube-system,Running,2,2.2054206709869195,258,Error: Process exited with code 1
2025-03-06 15:02:19.287784,pod-18,kube-system,Running,10,1.6517309829997544,178,Normal operation
2025-03-06 15:10:19.287784,pod-3,monitoring,Running,6,0.519719959933842,372,Error: Process exited with code 1
2025-03-06 15:22:19.287784,pod-14,monitoring,Pending,3,1.3871111038671196,156,Error: Process exited with code 1
2025-03-06 16:08:19.287784,pod-17,default,Running,5,2.1487825446998743,218,Error: Process exited with code 1
2025-03-06 16:12:19.287784,pod-16,kube-system,Running,3,0.7836727629527879,493,Error: Process exited with code 1
2025-03-06 17:59:19.287784,pod-19,monitoring,Running,4,1.6413410791144527,50,Normal operation
2025-03-06 18:34:19.287784,pod-17,kube-system,Running,3,1.3673377060067446,125,Normal operation
2025-03-06 19:25:19.287784,pod-9,kube-system,Running,3,2.4756855407732767,408,Normal operation
2025-03-06 20:32:19.287784,pod-12,monitoring,Running,9,0.740018446686921,362,Normal operation
2025-03-06 20:32:19.287784,pod-7,monitoring,Running,5,0.2320442193049149,143,Normal operation
2025-03-06 20:54:19.287784,pod-8,monitoring,Running,9,2.2231061868621143,52,Normal operation
2025-03-06 20:58:19.287784,pod-2,kube-system,Failed,3,0.4315144233282737,96,Normal operation
2025-03-06 22:11:19.287784,pod-11,kube-system,CrashLoopBackOff,3,0.3837278225589501,361,Normal operation
2025-03-06 23:32:19.287784,pod-2,kube-system,Running,2,1.1334364204529332,423,Error: Process exited with code 1
2025-03-07 00:07:19.287784,pod-19,default,CrashLoopBackOff,3,1.3877898583805546,113,Error: Process exited with code 1
2025-03-07 00:18:19.287784,pod-16,default,Running,10,0.3020901774958273,300,Normal operation
2025-03-07 00:19:19.287784,pod-1,kube-system,Running,0,0.8462387642047742,209,Normal operation
2025-03-07 00:22:19.287784,pod-3,default,Running,4,1.0664151034153349,144,Normal operation
2025-03-07 02:37:19.287784,pod-4,monitoring,Running,4,1.5709625098837083,166,Normal operation
2025-03-07 02:40:19.287784,pod-3,monitoring,Running,10,1.6244270465923543,274,Normal operation
2025-03-07 02:56:19.287784,pod-9,monitoring,CrashLoopBackOff,5,1.911058740335251,193,Error: Process exited with code 1
2025-03-07 03:26:19.287784,pod-13,monitoring,Running,10,0.3786497001519771,406,Normal operation
2025-03-07 03:51:19.287784,pod-2,default,Running,2,1.6668707052219414,187,Error: Process exited with code 1
2025-03-07 04:15:19.287784,pod-15,default,Running,9,2.4955675214903676,316,Error: Process exited with code 1
2025-03-07 05:40:19.287784,pod-14,kube-system,Running,6,1.4505530197567933,419,Error: Process exited with code 1
2025-03-07 06:49:19.287784,pod-13,default,Running,4,2.3742443612729978,133,Normal operation
2025-03-07 06:55:19.287784,pod-18,monitoring,Running,1,1.9125860095262501,63,Normal operation
2025-03-07 07:28:19.287784,pod-11,kube-system,Running,10,0.3066081906900826,265,Error: Process exited with code 1
2025-03-07 09:38:19.287784,pod-6,default,Running,5,1.8006056592293271,151,Error: Process exited with code 1
2025-03-07 10:05:19.287784,pod-20,monitoring,Running,7,0.8335944540985285,372,Normal operation
2025-03-07 10:09:19.287784,pod-9,kube-system,CrashLoopBackOff,2,0.9536516993875654,379,Normal operation
2025-03-07 11:27:19.287784,pod-10,monitoring,Running,7,0.48858366550127896,314,Error: Process exited with code 1
2025-03-07 12:33:19.287784,pod-7,kube-system,Running,10,0.8721292516507633,148,Error: Process exited with code 1
2025-03-07 12:45:19.287784,pod-11,kube-system,Running,2,0.2027380504371169,380,Normal operation
2025-03-07 12:58:19.287784,pod-6,monitoring,Running,8,1.826050491640886,171,Normal operation
2025-03-07 13:11:19.287784,pod-7,kube-system,CrashLoopBackOff,8,0.7383237556118402,414,Normal operation
2025-03-07 13:14:19.287784,pod-7,monitoring,Running,6,2.1532718539747675,129,Normal operation
2025-03-07 14:22:19.287784,pod-13,kube-system,Running,3,1.824196265718678,493,Normal operation
2025-03-07 14:41:19.287784,pod-20,kube-system,Running,6,2.1858752770858065,214,Normal operation
2025-03-07 17:03:19.287784,pod-20,default,Running,7,0.5693412810335199,102,Normal operation
2025-03-07 17:06:19.287784,pod-11,monitoring,CrashLoopBackOff,6,2.159098640888954,263,Normal operation
2025-03-07 18:03:19.287784,pod-20,monitoring,Running,10,0.22772555619790555,389,Normal operation
2025-03-07 18:12:19.287784,pod-11,kube-system,Running,9,2.0084281697377477,304,Error: Process exited with code 1
2025-03-07 18:38:19.287784,pod-12,kube-system,Running,3,1.6285323499046884,151,Normal operation
2025-03-07 19:39:19.287784,pod-10,default,Running,8,0.2140416131653029,144,Normal operation
2025-03-07 20:08:19.287784,pod-1,default,Running,7,1.6151668009705615,488,Error: Process exited with code 1
2025-03-07 20:53:19.287784,pod-1,default,Running,3,1.1625998867472684,195,Normal operation
2025-03-07 21:03:19.287784,pod-18,default,Running,0,1.214690254391563,339,Normal operation
2025-03-07 21:05:19.287784,pod-11,monitoring,Running,10,0.5516753993801548,287,Error: Process exited with code 1
2025-03-07 22:51:19.287784,pod-10,default,Running,10,0.44263717330139507,224,Error: Process exited with code 1
2025-03-07 23:05:19.287784,pod-7,monitoring,Running,6,0.826673186508641,385,Error: Process exited with code 1
2025-03-08 00:05:19.287784,pod-1,default,CrashLoopBackOff,4,0.12264854220354282,401,Error: Process exited with code 1
2025-03-08 00:42:19.287784,pod-8,default,Running,0,0.11902932971458001,335,Normal operation
2025-03-08 01:16:19.287784,pod-17,default,Running,10,2.007768347780334,113,Normal operation
2025-03-08 04:02:19.287784,pod-5,default,Running,0,1.2641625328689852,84,Error: Process exited with code 1
2025-03-08 04:14:19.287784,pod-14,kube-system,Running,5,2.478589007404313,196,Normal operation
2025-03-08 04:49:19.287784,pod-2,kube-system,Running,9,2.392967600275084,113,Error: Process exited with code 1
2025-03-08 05:10:19.287784,pod-6,monitoring,Running,10,2.4685583339276165,484,Error: Process exited with code 1
2025-03-08 05:16:19.287784,pod-18,default,CrashLoopBackOff,7,1.2216664401596382,305,Normal operation
2025-03-08 05:58:19.287784,pod-17,default,Running,7,0.8764993792714398,205,Error: Process exited with code 1
2025-03-08 05:59:19.287784,pod-5,monitoring,Running,7,2.4819135030446398,58,Error: Process exited with code 1
2025-03-08 06:22:19.287784,pod-10,kube-system,Running,10,1.0042414506380724,489,Normal operation
2025-03-08 06:22:19.287784,pod-13,default,Running,4,2.0517745383353905,416,Error: Process exited with code 1
2025-03-08 06:54:19.287784,pod-2,monitoring,CrashLoopBackOff,1,0.3093489553404588,352,Normal operation
2025-03-08 07:01:19.287784,pod-10,default,Running,1,2.3179283511053406,240,Error: Process exited with code 1
2025-03-08 08:30:19.287784,pod-19,default,CrashLoopBackOff,5,2.0730479481741457,496,Normal operation
2025-03-08 09:19:19.287784,pod-11,kube-system,Running,2,2.0469603519771398,80,Normal operation
2025-03-08 10:01:19.287784,pod-6,default,CrashLoopBackOff,4,0.2642322974328125,164,Normal operation
2025-03-08 10:06:19.287784,pod-5,kube-system,Running,8,1.3062184126998817,289,Normal operation
2025-03-08 12:09:19.287784,pod-14,monitoring,Running,0,1.298858477891072,90,Error: Process exited with code 1
2025-03-08 12:25:19.287784,pod-17,default,Running,9,0.5830455872074831,401,Normal operation
2025-03-08 12:30:19.287784,pod-6,kube-system,Failed,10,1.166523365878745,242,Normal operation
2025-03-08 13:51:19.287784,pod-6,monitoring,Running,4,2.335007201204921,294,Normal operation
2025-03-08 14:15:19.287784,pod-7,kube-system,Running,6,0.40209978193090934,303,Normal operation
2025-03-08 14:35:19.287784,pod-6,kube-system,Running,6,1.894224287921211,176,Error: Process exited with code 1
2025-03-08 15:44:19.287784,pod-11,default,Running,8,1.8631571130330287,236,Error: Process exited with code 1
2025-03-08 16:02:19.287784,pod-17,default,Running,2,1.0000234092105593,185,Normal operation
2025-03-08 16:49:19.287784,pod-2,default,Running,8,1.3432396347542894,91,Error: Process exited with code 1
2025-03-08 17:24:19.287784,pod-7,monitoring,CrashLoopBackOff,3,1.554912154042168,467,Error: Process exited with code 1
2025-03-08 18:16:19.287784,pod-7,default,Running,7,1.3178342611952778,278,Error: Process exited with code 1
2025-03-08 18:31:19.287784,pod-2,default,Running,1,1.1927073744378345,108,Error: Process exited with code 1
2025-03-08 19:03:19.287784,pod-2,kube-system,CrashLoopBackOff,10,0.3192539652482891,355,Normal operation
2025-03-08 19:17:19.287784,pod-20,monitoring,Pending,10,0.6793598629212405,309,Error: Process exited with code 1
2025-03-08 21:33:19.287784,pod-7,kube-system,Running,9,1.9628469825151607,59,Normal operation
2025-03-08 21:50:19.287784,pod-6,monitoring,Pending,6,0.5214367211965538,131,Error: Process exited with code 1
2025-03-09 00:32:19.287784,pod-11,kube-system,Running,8,1.0807064978137229,412,Error: Process exited with code 1
2025-03-09 01:10:19.287784,pod-1,default,Running,9,0.4722332316894864,428,Normal operation
2025-03-09 01:42:19.287784,pod-16,monitoring,Running,6,2.334553115413748,238,Normal operation
2025-03-09 02:11:19.287784,pod-18,default,CrashLoopBackOff,9,0.6875112872600252,399,Normal operation
2025-03-09 03:29:19.287784,pod-17,default,CrashLoopBackOff,9,2.4355491370753852,200,Error: Process exited with code 1
2025-03-09 03:59:19.287784,pod-5,monitoring,Running,2,0.6353249809798256,63,Error: Process exited with code 1
2025-03-09 04:25:19.287784,pod-8,monitoring,CrashLoopBackOff,3,1.5130600455784766,141,Error: Process exited with code 1
2025-03-09 07:38:19.287784,pod-13,monitoring,CrashLoopBackOff,3,0.8296727609845252,286,Normal operation
2025-03-09 08:53:19.287784,pod-15,monitoring,Running,2,0.9885240405889303,52,Error: Process exited with code 1
2025-03-09 09:36:19.287784,pod-9,default,Running,9,0.9577100172659039,152,Normal operation
2025-03-09 09:45:19.287784,pod-4,kube-system,Failed,8,2.179002093013796,492,Normal operation
2025-03-09 09:48:19.287784,pod-1,kube-system,Running,1,0.5316683733429348,141,Normal operation
2025-03-09 09:49:19.287784,pod-20,kube-system,Running,8,0.40719124890344116,334,Error: Process exited with code 1
2025-03-09 10:45:19.287784,pod-12,default,Running,8,2.298518917886844,145,Normal operation
2025-03-09 10:57:19.287784,pod-7,kube-system,CrashLoopBackOff,9,2.215239055079164,225,Error: Process exited with code 1
2025-03-09 12:36:19.287784,pod-9,kube-system,Running,3,0.801586439579319,213,Normal operation
2025-03-09 12:59:19.287784,pod-16,monitoring,Running,9,0.47445499877980146,427,Error: Process exited with code 1
2025-03-09 14:24:19.287784,pod-9,monitoring,Running,10,1.5375089607124295,473,Error: Process exited with code 1
2025-03-09 15:24:19.287784,pod-4,default,CrashLoopBackOff,1,0.29803495829790744,180,Normal operation
2025-03-09 15:42:19.287784,pod-5,kube-system,Running,0,1.189290157290236,76,Normal operation
2025-03-09 16:39:19.287784,pod-18,monitoring,Running,1,0.14254827280430532,338,Normal operation
2025-03-09 16:48:19.287784,pod-20,monitoring,Running,0,2.3595153249745393,247,Error: Process exited with code 1
2025-03-09 17:05:19.287784,pod-9,default,Running,0,0.7867448542600175,301,Normal operation
2025-03-09 17:33:19.287784,pod-15,monitoring,Running,9,2.053513333017125,123,Error: Process exited with code 1
2025-03-09 17:36:19.287784,pod-14,monitoring,Running,1,1.9181750689299393,159,Normal operation
2025-03-09 17:38:19.287784,pod-14,kube-system,Running,5,1.7187771923675725,176,Error: Process exited with code 1
2025-03-09 17:45:19.287784,pod-16,monitoring,Running,5,1.6943817094128664,206,Error: Process exited with code 1
2025-03-09 18:27:19.287784,pod-9,kube-system,CrashLoopBackOff,9,2.2795225662766914,216,Error: Process exited with code 1
2025-03-09 18:51:19.287784,pod-2,default,Running,7,0.29105121956873303,289,Normal operation
2025-03-09 21:07:19.287784,pod-12,kube-system,Running,4,0.9108913974763061,442,Normal operation
2025-03-09 21:09:19.287784,pod-19,kube-system,Running,2,0.8901991319472179,210,Error: Process exited with code 1
2025-03-09 22:03:19.287784,pod-19,kube-system,Running,9,0.9491268585101523,352,Normal operation
2025-03-10 00:19:19.287784,pod-11,default,Running,10,1.1840962776585195,260,Normal operation
2025-03-10 00:34:19.287784,pod-10,default,CrashLoopBackOff,4,1.5713315892943416,209,Normal operation
2025-03-10 01:06:19.287784,pod-14,kube-system,CrashLoopBackOff,9,0.7693260120396608,140,Normal operation
2025-03-10 01:11:19.287784,pod-15,monitoring,Running,4,0.9568693832067556,318,Normal operation
2025-03-10 02:00:19.287784,pod-8,monitoring,Running,7,0.9876377077321045,114,Error: Process exited with code 1
2025-03-10 02:07:19.287784,pod-4,monitoring,CrashLoopBackOff,9,1.1349947582144637,257,Normal operation
2025-03-10 02:20:19.287784,pod-19,default,Running,7,2.3221247427248155,379,Error: Process exited with code 1
2025-03-10 02:46:19.287784,pod-3,default,Failed,10,2.047417098833968,249,Normal operation
2025-03-10 04:14:19.287784,pod-16,default,Running,3,0.6187828930212415,499,Normal operation
2025-03-10 04:41:19.287784,pod-5,kube-system,Pending,8,2.44233680057875,498,Error: Process exited with code 1
2025-03-10 05:03:19.287784,pod-10,default,Running,6,0.7120680832647484,340,Normal operation
2025-03-10 05:16:19.287784,pod-5,kube-system,Running,4,0.673459449504819,101,Normal operation
2025-03-10 06:16:19.287784,pod-3,monitoring,Running,4,1.3065221862232803,299,Error: Process exited with code 1
2025-03-10 06:18:19.287784,pod-10,default,Running,0,1.0517408903013616,418,Normal operation
2025-03-10 06:26:19.287784,pod-3,monitoring,Running,4,1.2945588837551316,418,Error: Process exited with code 1
2025-03-10 07:07:19.287784,pod-16,monitoring,Running,8,1.4189602836895614,344,Normal operation
2025-03-10 07:10:19.287784,pod-9,monitoring,Running,1,1.1790906169923576,164,Error: Process exited with code 1
2025-03-10 07:11:19.287784,pod-20,default,Running,2,1.6475998765931703,195,Normal operation
2025-03-10 07:12:19.287784,pod-10,kube-system,Running,9,1.4339001332730676,126,Normal operation
2025-03-10 07:28:19.287784,pod-6,kube-system,Running,0,0.7559085709771862,486,Normal operation
2025-03-10 08:56:19.287784,pod-5,default,Failed,4,1.6221193157765652,351,Error: Process exited with code 1
2025-03-10 09:35:19.287784,pod-10,monitoring,Running,4,2.147645704376723,240,Error: Process exited with code 1
2025-03-10 10:18:19.287784,pod-9,monitoring,Running,9,0.5283609659082547,108,Error: Process exited with code 1
2025-03-10 11:52:19.287784,pod-4,default,Running,6,1.0727984069849246,339,Error: Process exited with code 1
2025-03-10 11:54:19.287784,pod-11,default,CrashLoopBackOff,5,1.304778375365197,492,Error: Process exited with code 1
2025-03-10 13:41:19.287784,pod-16,kube-system,Running,4,1.0684290156656064,130,Error: Process exited with code 1
2025-03-10 14:30:19.287784,pod-4,monitoring,Running,7,1.7364937057771654,137,Error: Process exited with code 1
2025-03-10 14:56:19.287784,pod-17,monitoring,Running,8,2.147983910959054,394,Error: Process exited with code 1
2025-03-10 17:34:19.287784,pod-18,monitoring,Running,9,0.2773264741917064,70,Error: Process exited with code 1
2025-03-10 18:12:19.287784,pod-11,default,Running,10,0.91627767332009,310,Error: Process exited with code 1
